5000	39778
280	302	346
302	280	151
280	363	346
363	280	61
280	403	346
403	280	332
280	409	346
409	280	27
280	414	346
414	280	106
280	1176	346
1176	280	205
280	1273	346
1273	280	39
281	647	110
647	281	248
281	889	110
889	281	215
281	1009	110
1009	281	262
282	286	282
286	282	216
282	287	282
287	282	396
282	320	282
320	282	225
282	336	282
336	282	18
282	355	282
355	282	257
282	361	282
361	282	126
282	366	282
366	282	184
282	375	282
375	282	205
282	380	282
380	282	226
282	381	282
381	282	124
282	409	282
409	282	27
282	412	282
412	282	106
282	421	282
421	282	160
282	442	282
442	282	254
282	446	282
446	282	171
282	469	282
469	282	295
282	472	282
472	282	114
282	473	282
473	282	232
282	493	282
493	282	219
282	515	282
515	282	6
282	525	282
525	282	19
282	526	282
526	282	180
282	530	282
530	282	29
282	532	282
532	282	258
282	558	282
558	282	156
282	563	282
563	282	1
282	575	282
575	282	336
282	585	282
585	282	12
282	593	282
593	282	316
282	602	282
602	282	234
282	606	282
606	282	273
282	617	282
617	282	95
282	620	282
620	282	367
282	635	282
635	282	263
282	641	282
641	282	39
282	642	282
642	282	342
282	645	282
645	282	155
282	646	282
646	282	398
282	674	282
674	282	323
282	704	282
704	282	326
282	753	282
753	282	247
282	760	282
760	282	167
282	803	282
803	282	222
282	812	282
812	282	101
282	816	282
816	282	311
282	843	282
843	282	245
282	853	282
853	282	137
282	857	282
857	282	151
282	862	282
862	282	141
282	874	282
874	282	49
282	880	282
880	282	38
282	885	282
885	282	314
282	889	282
889	282	215
282	907	282
907	282	354
282	936	282
936	282	12
282	947	282
947	282	39
282	949	282
949	282	380
282	957	282
957	282	179
282	970	282
970	282	318
282	971	282
971	282	147
282	979	282
979	282	389
282	986	282
986	282	59
282	989	282
989	282	323
282	992	282
992	282	88
282	1016	282
1016	282	154
282	1032	282
1032	282	321
282	1033	282
1033	282	252
282	1052	282
1052	282	45
282	1093	282
1093	282	223
282	1116	282
1116	282	252
282	1139	282
1139	282	25
282	1167	282
1167	282	198
282	1181	282
1181	282	304
282	1190	282
1190	282	352
282	1254	282
1254	282	52
282	1273	282
1273	282	39
282	1279	282
1279	282	51
282	1294	282
1294	282	147
282	1322	282
1322	282	3
282	1343	282
1343	282	26
282	1371	282
1371	282	48
282	1384	282
1384	282	81
282	1414	282
1414	282	17
282	1456	282
1456	282	9
282	1464	282
1464	282	196
282	1502	282
1502	282	397
282	1530	282
1530	282	396
282	1612	282
1612	282	5
282	1657	282
1657	282	244
282	1724	282
1724	282	115
282	1769	282
1769	282	13
282	1869	282
1869	282	317
282	1957	282
1957	282	250
282	2005	282
2005	282	368
282	2028	282
2028	282	55
282	2072	282
2072	282	177
282	2098	282
2098	282	372
282	2182	282
2182	282	84
282	2219	282
2219	282	35
282	2326	282
2326	282	206
282	2517	282
2517	282	319
282	2725	282
2725	282	285
282	2747	282
2747	282	71
282	3024	282
3024	282	69
282	3040	282
3040	282	256
282	3058	282
3058	282	384
282	3143	282
3143	282	187
282	3162	282
3162	282	231
282	3213	282
3213	282	329
282	3214	282
3214	282	165
282	4001	282
4001	282	382
3321	307	221
307	3321	389
3321	3810	221
3810	3321	53
3321	3945	221
3945	3321	154
3321	3992	221
3992	3321	254
3321	3997	221
3997	3321	368
283	287	97
287	283	396
283	301	97
301	283	199
283	355	97
355	283	257
283	416	97
416	283	207
283	512	97
512	283	288
283	652	97
652	283	37
283	830	97
830	283	100
283	850	97
850	283	77
283	880	97
880	283	38
283	1914	97
1914	283	367
283	2118	97
2118	283	235
283	4011	97
4011	283	381
284	323	41
323	284	155
284	421	41
421	284	160
284	638	41
638	284	17
284	759	41
759	284	61
284	824	41
824	284	80
284	1505	41
1505	284	331
284	1853	41
1853	284	150
284	1868	41
1868	284	5
284	3810	41
3810	284	53
284	4011	41
4011	284	381
284	4589	41
4589	284	348
285	292	172
292	285	77
285	441	172
441	285	134
285	502	172
502	285	40
285	623	172
623	285	80
285	648	172
648	285	352
285	815	172
815	285	69
285	830	172
830	285	100
285	1289	172
1289	285	334
285	2341	172
2341	285	156
285	3215	172
3215	285	339
285	3764	172
3764	285	259
285	3810	172
3810	285	53
285	4033	172
4033	285	34
285	4034	172
4034	285	147
285	4097	172
4097	285	42
285	4587	172
4587	285	99
286	291	216
291	286	79
286	304	216
304	286	185
286	380	216
380	286	226
286	602	216
602	286	234
286	949	216
949	286	380
286	964	216
964	286	206
286	1803	216
1803	286	243
286	2576	216
2576	286	108
286	3218	216
3218	286	44
287	301	396
301	287	199
287	330	396
330	287	152
287	378	396
378	287	231
287	403	396
403	287	332
287	410	396
410	287	65
287	413	396
413	287	6
287	414	396
414	287	106
287	416	396
416	287	207
287	473	396
473	287	232
287	535	396
535	287	293
287	549	396
549	287	148
287	578	396
578	287	224
287	585	396
585	287	12
287	649	396
649	287	76
287	652	396
652	287	37
287	654	396
654	287	42
287	674	396
674	287	323
287	755	396
755	287	129
287	823	396
823	287	400
287	915	396
915	287	395
287	934	396
934	287	17
287	991	396
991	287	251
287	1052	396
1052	287	45
287	1084	396
1084	287	60
287	1259	396
1259	287	83
287	1308	396
1308	287	11
287	1355	396
1355	287	102
287	1356	396
1356	287	392
287	1371	396
1371	287	48
287	1557	396
1557	287	296
287	1673	396
1673	287	222
287	1728	396
1728	287	61
287	1732	396
1732	287	337
287	2268	396
2268	287	85
287	3325	396
3325	287	188
288	330	365
330	288	152
288	380	365
380	288	226
288	414	365
414	288	106
288	421	365
421	288	160
288	518	365
518	288	349
288	520	365
520	288	283
288	533	365
533	288	106
288	667	365
667	288	382
288	849	365
849	288	63
288	3992	365
3992	288	254
288	4011	365
4011	288	381
2242	3945	172
3945	2242	154
289	373	384
373	289	137
289	869	384
869	289	346
289	1614	384
1614	289	26
289	3810	384
3810	289	53
289	3992	384
3992	289	254
290	296	399
296	290	330
290	307	399
307	290	389
290	330	399
330	290	152
290	358	399
358	290	81
290	378	399
378	290	231
290	380	399
380	290	226
290	408	399
408	290	6
290	409	399
409	290	27
290	414	399
414	290	106
290	472	399
472	290	114
290	473	399
473	290	232
290	517	399
517	290	249
290	620	399
620	290	367
290	760	399
760	290	167
290	770	399
770	290	364
290	775	399
775	290	41
290	809	399
809	290	96
290	880	399
880	290	38
290	945	399
945	290	147
290	1076	399
1076	290	375
290	1089	399
1089	290	53
290	1114	399
1114	290	207
290	1167	399
1167	290	198
290	1176	399
1176	290	205
290	1291	399
1291	290	199
290	1309	399
1309	290	79
290	1655	399
1655	290	335
290	1710	399
1710	290	288
290	1743	399
1743	290	15
290	1814	399
1814	290	245
290	1851	399
1851	290	319
290	1961	399
1961	290	343
290	2302	399
2302	290	387
290	2856	399
2856	290	325
290	2946	399
2946	290	205
290	2984	399
2984	290	91
290	3293	399
3293	290	395
290	3294	399
3294	290	383
291	301	79
301	291	199
291	306	79
306	291	345
291	308	79
308	291	48
291	320	79
320	291	225
291	409	79
409	291	27
291	525	79
525	291	19
291	528	79
528	291	360
291	533	79
533	291	106
291	667	79
667	291	382
291	797	79
797	291	118
291	906	79
906	291	302
291	930	79
930	291	278
291	1803	79
1803	291	243
291	3113	79
3113	291	57
291	3327	79
3327	291	156
291	3724	79
3724	291	203
292	321	77
321	292	242
292	334	77
334	292	363
292	339	77
339	292	310
292	407	77
407	292	199
292	408	77
408	292	6
292	409	77
409	292	27
292	452	77
452	292	333
292	507	77
507	292	98
292	510	77
510	292	241
292	518	77
518	292	349
292	556	77
556	292	321
292	609	77
609	292	230
292	674	77
674	292	323
292	797	77
797	292	118
292	824	77
824	292	80
292	939	77
939	292	370
292	964	77
964	292	206
292	1067	77
1067	292	175
292	1289	77
1289	292	334
292	1295	77
1295	292	110
292	1326	77
1326	292	376
292	1371	77
1371	292	48
292	3324	77
3324	292	136
292	3945	77
3945	292	154
292	3946	77
3946	292	178
292	3957	77
3957	292	205
292	4016	77
4016	292	364
292	4021	77
4021	292	131
293	330	69
330	293	152
294	301	262
301	294	199
294	533	262
533	294	106
294	2536	262
2536	294	282
294	4011	262
4011	294	381
294	4034	262
4034	294	147
3668	518	213
518	3668	349
3668	3945	213
3945	3668	154
295	3945	141
3945	295	154
295	4417	141
4417	295	40
296	320	330
320	296	225
296	322	330
322	296	310
296	323	330
323	296	155
296	324	330
324	296	47
296	335	330
335	296	158
296	366	330
366	296	184
296	368	330
368	296	152
296	375	330
375	296	205
296	378	330
378	296	231
296	385	330
385	296	85
296	404	330
404	296	144
296	461	330
461	296	289
296	466	330
466	296	367
296	469	330
469	296	295
296	475	330
475	296	162
296	482	330
482	296	274
296	510	330
510	296	241
296	512	330
512	296	288
296	517	330
517	296	249
296	548	330
548	296	159
296	569	330
569	296	75
296	647	330
647	296	248
296	661	330
661	296	394
296	667	330
667	296	382
296	824	330
824	296	80
296	853	330
853	296	137
296	880	330
880	296	38
296	885	330
885	296	314
296	902	330
902	296	37
296	916	330
916	296	45
296	938	330
938	296	107
296	964	330
964	296	206
296	998	330
998	296	125
296	1189	330
1189	296	40
296	1273	330
1273	296	39
296	1277	330
1277	296	385
296	1288	330
1288	296	313
296	1324	330
1324	296	149
296	1357	330
1357	296	263
296	1634	330
1634	296	41
296	1854	330
1854	296	99
296	2212	330
2212	296	288
296	2932	330
2932	296	85
296	3171	330
3171	296	55
296	3297	330
3297	296	196
296	3724	330
3724	296	203
296	3945	330
3945	296	154
296	4034	330
4034	296	147
297	406	277
406	297	220
297	408	277
408	297	6
297	416	277
416	297	207
297	512	277
512	297	288
297	518	277
518	297	349
297	520	277
520	297	283
297	522	277
522	297	273
297	523	277
523	297	203
297	548	277
548	297	159
297	585	277
585	297	12
297	674	277
674	297	323
297	749	277
749	297	77
297	911	277
911	297	381
297	1023	277
1023	297	186
297	1223	277
1223	297	63
297	2526	277
2526	297	77
298	315	232
315	298	139
298	321	232
321	298	242
298	322	232
322	298	310
298	331	232
331	298	68
298	335	232
335	298	158
298	347	232
347	298	136
298	355	232
355	298	257
298	359	232
359	298	75
298	393	232
393	298	381
298	406	232
406	298	220
298	443	232
443	298	73
298	470	232
470	298	23
298	510	232
510	298	241
298	557	232
557	298	176
298	639	232
639	298	75
298	672	232
672	298	8
298	755	232
755	298	129
298	812	232
812	298	101
298	895	232
895	298	69
298	934	232
934	298	17
298	1056	232
1056	298	368
298	1058	232
1058	298	387
298	1062	232
1062	298	64
298	1321	232
1321	298	193
298	1373	232
1373	298	260
298	1388	232
1388	298	63
298	1717	232
1717	298	1
298	2105	232
2105	298	388
298	2107	232
2107	298	287
298	2115	232
2115	298	81
298	3249	232
3249	298	72
298	3430	232
3430	298	65
298	3683	232
3683	298	28
298	3882	232
3882	298	145
298	3930	232
3930	298	227
298	3945	232
3945	298	154
298	3954	232
3954	298	141
298	3994	232
3994	298	178
298	3997	232
3997	298	368
298	4002	232
4002	298	200
298	4009	232
4009	298	225
298	4020	232
4020	298	92
298	4021	232
4021	298	131
298	4026	232
4026	298	214
298	4034	232
4034	298	147
298	4057	232
4057	298	275
298	4063	232
4063	298	294
298	4587	232
4587	298	99
298	4588	232
4588	298	399
298	4590	232
4590	298	346
298	4721	232
4721	298	111
298	4863	232
4863	298	333
298	4867	232
4867	298	34
299	319	391
319	299	179
299	324	391
324	299	47
299	393	391
393	299	381
299	409	391
409	299	27
299	475	391
475	299	162
299	510	391
510	299	241
299	824	391
824	299	80
299	1056	391
1056	299	368
299	1094	391
1094	299	261
299	1273	391
1273	299	39
299	1371	391
1371	299	48
299	3584	391
3584	299	342
299	3683	391
3683	299	28
299	3810	391
3810	299	53
299	3918	391
3918	299	19
299	3992	391
3992	299	254
299	4005	391
4005	299	347
299	4013	391
4013	299	258
299	4587	391
4587	299	99
300	402	125
402	300	63
300	549	125
549	300	148
300	783	125
783	300	182
300	1440	125
1440	300	296
301	302	199
302	301	151
301	323	199
323	301	155
301	330	199
330	301	152
301	347	199
347	301	136
301	355	199
355	301	257
301	372	199
372	301	367
301	399	199
399	301	323
301	406	199
406	301	220
301	415	199
415	301	14
301	416	199
416	301	207
301	512	199
512	301	288
301	556	199
556	301	321
301	646	199
646	301	398
301	667	199
667	301	382
301	729	199
729	301	57
301	738	199
738	301	123
301	747	199
747	301	346
301	755	199
755	301	129
301	770	199
770	301	364
301	787	199
787	301	187
301	802	199
802	301	217
301	824	199
824	301	80
301	902	199
902	301	37
301	945	199
945	301	147
301	1048	199
1048	301	268
301	1273	199
1273	301	39
301	1276	199
1276	301	174
301	1428	199
1428	301	100
301	2285	199
2285	301	72
301	2384	199
2384	301	313
301	2894	199
2894	301	331
301	3323	199
3323	301	308
301	3810	199
3810	301	53
301	3992	199
3992	301	254
301	4000	199
4000	301	308
301	4025	199
4025	301	10
301	4070	199
4070	301	109
301	4587	199
4587	301	99
302	330	151
330	302	152
302	337	151
337	302	272
302	361	151
361	302	126
302	372	151
372	302	367
302	395	151
395	302	299
302	409	151
409	302	27
302	410	151
410	302	65
302	525	151
525	302	19
302	557	151
557	302	176
302	562	151
562	302	54
302	593	151
593	302	316
302	609	151
609	302	230
302	623	151
623	302	80
302	642	151
642	302	342
302	668	151
668	302	84
302	673	151
673	302	18
302	784	151
784	302	265
302	862	151
862	302	141
302	866	151
866	302	123
302	916	151
916	302	45
302	936	151
936	302	12
302	937	151
937	302	189
302	950	151
950	302	353
302	995	151
995	302	275
302	1067	151
1067	302	175
302	1099	151
1099	302	133
302	1126	151
1126	302	223
302	1164	151
1164	302	207
302	1179	151
1179	302	43
302	1320	151
1320	302	130
302	1369	151
1369	302	207
302	1471	151
1471	302	391
302	1486	151
1486	302	216
302	1526	151
1526	302	88
302	1908	151
1908	302	350
302	2324	151
2324	302	174
302	3116	151
3116	302	132
302	3279	151
3279	302	225
303	306	157
306	303	345
303	399	157
399	303	323
303	470	157
470	303	23
303	617	157
617	303	95
303	623	157
623	303	80
303	674	157
674	303	323
303	784	157
784	303	265
303	939	157
939	303	370
303	979	157
979	303	389
303	1019	157
1019	303	227
303	3836	157
3836	303	369
303	3992	157
3992	303	254
303	4009	157
4009	303	225
304	337	185
337	304	272
304	385	185
385	304	85
304	652	185
652	304	37
304	1341	185
1341	304	64
304	2763	185
2763	304	118
304	3120	185
3120	304	363
304	3945	185
3945	304	154
305	1256	163
1256	305	383
305	2014	163
2014	305	226
305	3678	163
3678	305	337
305	4034	163
4034	305	147
305	4587	163
4587	305	99
306	329	345
329	306	104
306	347	345
347	306	136
306	390	345
390	306	300
306	392	345
392	306	379
306	482	345
482	306	274
306	533	345
533	306	106
306	1094	345
1094	306	261
306	3810	345
3810	306	53
306	3992	345
3992	306	254
306	4909	345
4909	306	393
307	330	389
330	307	152
307	355	389
355	307	257
307	395	389
395	307	299
307	413	389
413	307	6
307	484	389
484	307	21
307	527	389
527	307	306
307	563	389
563	307	1
307	581	389
581	307	89
307	585	389
585	307	12
307	674	389
674	307	323
307	745	389
745	307	52
307	755	389
755	307	129
307	793	389
793	307	327
307	816	389
816	307	311
307	862	389
862	307	141
307	866	389
866	307	123
307	924	389
924	307	87
307	970	389
970	307	318
307	1056	389
1056	307	368
307	1079	389
1079	307	213
307	1080	389
1080	307	364
307	1190	389
1190	307	352
307	1498	389
1498	307	213
307	1559	389
1559	307	193
307	2002	389
2002	307	301
307	2282	389
2282	307	267
307	2291	389
2291	307	277
307	2482	389
2482	307	271
307	2536	389
2536	307	282
307	4587	389
4587	307	99
308	320	48
320	308	225
308	336	48
336	308	18
308	350	48
350	308	229
308	533	48
533	308	106
308	575	48
575	308	336
308	591	48
591	308	3
308	667	48
667	308	382
308	824	48
824	308	80
308	838	48
838	308	346
308	853	48
853	308	137
308	939	48
939	308	370
308	1176	48
1176	308	205
308	1529	48
1529	308	324
308	3836	48
3836	308	369
308	3909	48
3909	308	2
308	3992	48
3992	308	254
309	335	243
335	309	158
309	510	243
510	309	241
309	533	243
533	309	106
309	824	243
824	309	80
309	3992	243
3992	309	254
309	4022	243
4022	309	381
309	4034	243
4034	309	147
310	353	315
353	310	48
310	361	315
361	310	126
310	409	315
409	310	27
310	430	315
430	310	100
310	436	315
436	310	60
310	446	315
446	310	171
310	461	315
461	310	289
310	548	315
548	310	159
310	569	315
569	310	75
310	581	315
581	310	89
310	706	315
706	310	266
310	816	315
816	310	311
310	874	315
874	310	49
310	950	315
950	310	353
310	971	315
971	310	147
310	1116	315
1116	310	252
310	1150	315
1150	310	30
310	1164	315
1164	310	207
310	1840	315
1840	310	335
310	1854	315
1854	310	99
310	2049	315
2049	310	262
310	2290	315
2290	310	371
310	2885	315
2885	310	316
310	3836	315
3836	310	369
310	3992	315
3992	310	254
2244	375	353
375	2244	205
311	812	212
812	311	101
311	939	212
939	311	370
311	3945	212
3945	311	154
311	3997	212
3997	311	368
311	4020	212
4020	311	92
312	321	274
321	312	242
312	347	274
347	312	136
312	359	274
359	312	75
312	369	274
369	312	237
312	395	274
395	312	299
312	403	274
403	312	332
312	412	274
412	312	106
312	446	274
446	312	171
312	474	274
474	312	187
312	499	274
499	312	4
312	520	274
520	312	283
312	580	274
580	312	24
312	586	274
586	312	29
312	674	274
674	312	323
312	675	274
675	312	344
312	722	274
722	312	6
312	749	274
749	312	77
312	754	274
754	312	345
312	759	274
759	312	61
312	824	274
824	312	80
312	863	274
863	312	34
312	939	274
939	312	370
312	964	274
964	312	206
312	993	274
993	312	108
312	1056	274
1056	312	368
312	1273	274
1273	312	39
312	1317	274
1317	312	37
312	2054	274
2054	312	63
312	2105	274
2105	312	388
312	2834	274
2834	312	194
312	3326	274
3326	312	287
312	3909	274
3909	312	2
312	3945	274
3945	312	154
312	3946	274
3946	312	178
312	3992	274
3992	312	254
312	3997	274
3997	312	368
312	4011	274
4011	312	381
312	4013	274
4013	312	258
312	4587	274
4587	312	99
313	348	128
348	313	151
313	403	128
403	313	332
313	667	128
667	313	382
313	1291	128
1291	313	199
313	1322	128
1322	313	3
313	1343	128
1343	313	26
313	1349	128
1349	313	300
313	1353	128
1353	313	316
313	1356	128
1356	313	392
313	1357	128
1357	313	263
313	1728	128
1728	313	61
313	1775	128
1775	313	81
313	1910	128
1910	313	134
313	1914	128
1914	313	367
313	2268	128
2268	313	85
313	2898	128
2898	313	345
313	3810	128
3810	313	53
313	3992	128
3992	313	254
313	4009	128
4009	313	225
313	4057	128
4057	313	275
313	4569	128
4569	313	272
313	4587	128
4587	313	99
314	867	221
867	314	281
314	1291	221
1291	314	199
314	1614	221
1614	314	26
314	2397	221
2397	314	356
315	378	139
378	315	231
315	393	139
393	315	381
315	905	139
905	315	102
315	1529	139
1529	315	324
315	3810	139
3810	315	53
315	3930	139
3930	315	227
315	3992	139
3992	315	254
315	4011	139
4011	315	381
315	4034	139
4034	315	147
3322	3945	59
3945	3322	154
316	352	344
352	316	186
316	407	344
407	316	199
316	409	344
409	316	27
316	474	344
474	316	187
316	510	344
510	316	241
316	515	344
515	316	6
316	519	344
519	316	117
316	556	344
556	316	321
316	675	344
675	316	344
316	902	344
902	316	37
316	905	344
905	316	102
316	964	344
964	316	206
316	992	344
992	316	88
316	996	344
996	316	109
316	1038	344
1038	316	24
316	1128	344
1128	316	278
316	1205	344
1205	316	85
316	1209	344
1209	316	289
316	1273	344
1273	316	39
316	2082	344
2082	316	131
316	2084	344
2084	316	79
316	2212	344
2212	316	288
316	2328	344
2328	316	145
316	3601	344
3601	316	183
316	3890	344
3890	316	112
316	3909	344
3909	316	2
316	3944	344
3944	316	270
316	4001	344
4001	316	382
316	4587	344
4587	316	99
317	831	221
831	317	312
317	894	221
894	317	235
317	908	221
908	317	361
317	934	221
934	317	17
317	1056	221
1056	317	368
317	2198	221
2198	317	292
317	2608	221
2608	317	42
317	2834	221
2834	317	194
317	3430	221
3430	317	65
317	3459	221
3459	317	295
317	3810	221
3810	317	53
317	3945	221
3945	317	154
317	3993	221
3993	317	167
317	3997	221
3997	317	368
317	3998	221
3998	317	337
317	4009	221
4009	317	225
317	4022	221
4022	317	381
317	4034	221
4034	317	147
317	4057	221
4057	317	275
317	4587	221
4587	317	99
317	4867	221
4867	317	34
3204	519	351
519	3204	117
3204	3945	351
3945	3204	154
318	352	363
352	318	186
318	372	363
372	318	367
318	401	363
401	318	197
318	497	363
497	318	375
318	526	363
526	318	180
318	556	363
556	318	321
318	649	363
649	318	76
318	675	363
675	318	344
318	902	363
902	318	37
318	939	363
939	318	370
318	964	363
964	318	206
318	1128	363
1128	318	278
318	1273	363
1273	318	39
318	2328	363
2328	318	145
318	3042	363
3042	318	134
318	3465	363
3465	318	139
318	3945	363
3945	318	154
318	3946	363
3946	318	178
319	324	179
324	319	47
319	335	179
335	319	158
319	385	179
385	319	85
319	443	179
443	319	73
319	510	179
510	319	241
319	519	179
519	319	117
319	675	179
675	319	344
319	866	179
866	319	123
319	886	179
886	319	263
319	888	179
888	319	302
319	890	179
890	319	5
319	1056	179
1056	319	368
319	1758	179
1758	319	44
319	4022	179
4022	319	381
319	4057	179
4057	319	275
320	322	225
322	320	310
320	324	225
324	320	47
320	336	225
336	320	18
320	361	225
361	320	126
320	367	225
367	320	234
320	368	225
368	320	152
320	371	225
371	320	97
320	373	225
373	320	137
320	375	225
375	320	205
320	377	225
377	320	16
320	430	225
430	320	100
320	439	225
439	320	4
320	452	225
452	320	333
320	461	225
461	320	289
320	469	225
469	320	295
320	475	225
475	320	162
320	482	225
482	320	274
320	510	225
510	320	241
320	512	225
512	320	288
320	515	225
515	320	6
320	520	225
520	320	283
320	528	225
528	320	360
320	556	225
556	320	321
320	615	225
615	320	284
320	640	225
640	320	29
320	648	225
648	320	352
320	673	225
673	320	18
320	675	225
675	320	344
320	706	225
706	320	266
320	730	225
730	320	121
320	759	225
759	320	61
320	763	225
763	320	297
320	792	225
792	320	163
320	801	225
801	320	230
320	853	225
853	320	137
320	880	225
880	320	38
320	885	225
885	320	314
320	886	225
886	320	263
320	890	225
890	320	5
320	894	225
894	320	235
320	902	225
902	320	37
320	905	225
905	320	102
320	910	225
910	320	267
320	971	225
971	320	147
320	976	225
976	320	56
320	983	225
983	320	92
320	1016	225
1016	320	154
320	1058	225
1058	320	387
320	1190	225
1190	320	352
320	1267	225
1267	320	126
320	1319	225
1319	320	232
320	1829	225
1829	320	219
320	2155	225
2155	320	80
320	3104	225
3104	320	53
320	3142	225
3142	320	206
320	3187	225
3187	320	139
320	3890	225
3890	320	112
320	3945	225
3945	320	154
320	3946	225
3946	320	178
320	3957	225
3957	320	205
320	3985	225
3985	320	364
320	3998	225
3998	320	337
320	4009	225
4009	320	225
320	4023	225
4023	320	113
320	4034	225
4034	320	147
320	4057	225
4057	320	275
320	4113	225
4113	320	82
320	4170	225
4170	320	13
321	323	242
323	321	155
321	338	242
338	321	194
321	372	242
372	321	367
321	393	242
393	321	381
321	395	242
395	321	299
321	403	242
403	321	332
321	452	242
452	321	333
321	454	242
454	321	400
321	510	242
510	321	241
321	526	242
526	321	180
321	557	242
557	321	176
321	593	242
593	321	316
321	599	242
599	321	388
321	600	242
600	321	234
321	617	242
617	321	95
321	646	242
646	321	398
321	668	242
668	321	84
321	675	242
675	321	344
321	686	242
686	321	344
321	730	242
730	321	121
321	754	242
754	321	345
321	759	242
759	321	61
321	760	242
760	321	167
321	788	242
788	321	188
321	799	242
799	321	184
321	831	242
831	321	312
321	902	242
902	321	37
321	903	242
903	321	85
321	908	242
908	321	361
321	912	242
912	321	16
321	939	242
939	321	370
321	965	242
965	321	234
321	990	242
990	321	210
321	1040	242
1040	321	86
321	1050	242
1050	321	305
321	1056	242
1056	321	368
321	1067	242
1067	321	175
321	1094	242
1094	321	261
321	1111	242
1111	321	193
321	1117	242
1117	321	346
321	1191	242
1191	321	336
321	1202	242
1202	321	211
321	1206	242
1206	321	149
321	1208	242
1208	321	299
321	1245	242
1245	321	279
321	1255	242
1255	321	129
321	1273	242
1273	321	39
321	1295	242
1295	321	110
321	1317	242
1317	321	37
321	1326	242
1326	321	376
321	1332	242
1332	321	311
321	1414	242
1414	321	17
321	1920	242
1920	321	215
321	2084	242
2084	321	79
321	2180	242
2180	321	269
321	2319	242
2319	321	290
321	2328	242
2328	321	145
321	2376	242
2376	321	76
321	3028	242
3028	321	163
321	3042	242
3042	321	134
321	3135	242
3135	321	200
321	3183	242
3183	321	126
321	3249	242
3249	321	72
321	3442	242
3442	321	238
321	3465	242
3465	321	139
321	3683	242
3683	321	28
321	3864	242
3864	321	96
321	3945	242
3945	321	154
321	3946	242
3946	321	178
321	3990	242
3990	321	367
321	3992	242
3992	321	254
321	4002	242
4002	321	200
321	4005	242
4005	321	347
321	4009	242
4009	321	225
321	4013	242
4013	321	258
321	4034	242
4034	321	147
321	4057	242
4057	321	275
321	4129	242
4129	321	277
321	4420	242
4420	321	372
321	4587	242
4587	321	99
321	4721	242
4721	321	111
322	361	310
361	322	126
322	377	310
377	322	16
322	409	310
409	322	27
322	436	310
436	322	60
322	482	310
482	322	274
322	515	310
515	322	6
322	519	310
519	322	117
322	547	310
547	322	44
322	617	310
617	322	95
322	618	310
618	322	1
322	824	310
824	322	80
322	831	310
831	322	312
322	884	310
884	322	18
322	885	310
885	322	314
322	916	310
916	322	45
322	927	310
927	322	195
322	934	310
934	322	17
322	939	310
939	322	370
322	945	310
945	322	147
322	1056	310
1056	322	368
322	1157	310
1157	322	130
322	1273	310
1273	322	39
322	1358	310
1358	322	120
322	3459	310
3459	322	295
322	3810	310
3810	322	53
322	3836	310
3836	322	369
322	3985	310
3985	322	364
322	3992	310
3992	322	254
322	3995	310
3995	322	260
322	3997	310
3997	322	368
322	3998	310
3998	322	337
322	4000	310
4000	322	308
322	4009	310
4009	322	225
322	4011	310
4011	322	381
322	4034	310
4034	322	147
322	4569	310
4569	322	272
322	4909	310
4909	322	393
323	330	155
330	323	152
323	357	155
357	323	279
323	359	155
359	323	75
323	366	155
366	323	184
323	414	155
414	323	106
323	415	155
415	323	14
323	416	155
416	323	207
323	443	155
443	323	73
323	497	155
497	323	375
323	566	155
566	323	11
323	623	155
623	323	80
323	661	155
661	323	394
323	674	155
674	323	323
323	675	155
675	323	344
323	706	155
706	323	266
323	730	155
730	323	121
323	748	155
748	323	32
323	847	155
847	323	71
323	874	155
874	323	49
323	875	155
875	323	18
323	876	155
876	323	319
323	902	155
902	323	37
323	912	155
912	323	16
323	1038	155
1038	323	24
323	1064	155
1064	323	111
323	1271	155
1271	323	88
323	1316	155
1316	323	79
323	1317	155
1317	323	37
323	1364	155
1364	323	233
323	1376	155
1376	323	248
323	2328	155
2328	323	145
2245	824	249
824	2245	80
2245	949	249
949	2245	380
324	342	47
342	324	93
324	345	47
345	324	157
324	377	47
377	324	16
324	393	47
393	324	381
324	436	47
436	324	60
324	470	47
470	324	23
324	475	47
475	324	162
324	482	47
482	324	274
324	556	47
556	324	321
324	675	47
675	324	344
324	804	47
804	324	176
324	908	47
908	324	361
324	1256	47
1256	324	383
324	1273	47
1273	324	39
324	1758	47
1758	324	44
324	2322	47
2322	324	7
324	3295	47
3295	324	22
324	3998	47
3998	324	337
324	4034	47
4034	324	147
324	4117	47
4117	324	121
3389	639	210
639	3389	75
3389	1023	210
1023	3389	186
3389	3810	210
3810	3389	53
3389	4011	210
4011	3389	381
3389	4587	210
4587	3389	99
3595	3945	81
3945	3595	154
2246	358	174
358	2246	81
2246	591	174
591	2246	3
2246	1273	174
1273	2246	39
2246	2318	174
2318	2246	59
2246	3430	174
3430	2246	65
2246	3810	174
3810	2246	53
2246	3992	174
3992	2246	254
2246	4011	174
4011	2246	381
2246	4034	174
4034	2246	147
2247	3945	322
3945	2247	154
3324	3098	136
3098	3324	179
3324	4587	136
4587	3324	99
2248	3945	270
3945	2248	154
3762	3945	118
3945	3762	154
3458	3945	333
3945	3458	154
3458	3992	333
3992	3458	254
3669	3945	353
3945	3669	154
3669	3992	353
3992	3669	254
325	3724	67
3724	325	203
325	3945	67
3945	325	154
