FromNodeId	ToNodeId	Cluster
1906	6126	254
1911	18362	255
1911	249809	255
1927	18362	349
1927	249809	349
100234	2009	14
32651	2024	335
32651	2028	335
22427	4014	183
55197	4072	234
147357	1960	369
36769	2024	211
36769	2028	211
212900	4014	82
163794	2009	90
2009	122844	372
63447	2024	429
63447	2028	429
